ballotpref_id,ballotID,CandidateID,Preference
4291,716,13321,4
4292,716,17846,6
4293,716,17258,3
4294,716,20645,2
4295,716,10268,5
4296,716,20553,1
4297,717,13321,4
4298,717,17846,5
4299,717,17258,2
4300,717,20645,1
4301,717,10268,3
4302,717,20553,6
4303,718,13321,4
4304,718,17846,2
4305,718,17258,1
4306,718,20645,6
4307,718,10268,3
4308,718,20553,5
4309,719,13321,6
4310,719,17846,5
4311,719,17258,1
4312,719,20645,2
4313,719,10268,4
4314,719,20553,3
4315,720,13321,1
4316,720,17846,5
4317,720,17258,2
4318,720,20645,4
4319,720,10268,6
4320,720,20553,3
4321,721,13321,2
4322,721,17846,5
4323,721,17258,1
4324,721,20645,3
4325,721,10268,6
4326,721,20553,4
4327,722,13321,4
4328,722,17846,5
4329,722,17258,1
4330,722,20645,3
4331,722,10268,6
4332,722,20553,2
4333,723,13321,4
4334,723,17846,6
4335,723,17258,5
4336,723,20645,1
4337,723,10268,2
4338,723,20553,3
4339,724,13321,2
4340,724,17846,4
4341,724,17258,3
4342,724,20645,1
4343,724,10268,6
4344,724,20553,5
4345,725,13321,4
4346,725,17846,5
4347,725,17258,2
4348,725,20645,6
4349,725,10268,1
4350,725,20553,3
4351,726,13321,2
4352,726,17846,6
4353,726,17258,3
4354,726,20645,5
4355,726,10268,1
4356,726,20553,4
4357,727,13321,1
4358,727,17846,5
4359,727,17258,4
4360,727,20645,2
4361,727,10268,6
4362,727,20553,3
4363,728,13321,3
4364,728,17846,6
4365,728,17258,5
4366,728,20645,4
4367,728,10268,2
4368,728,20553,1
4369,729,13321,3
4370,729,17846,6
4371,729,17258,5
4372,729,20645,4
4373,729,10268,2
4374,729,20553,1
4375,730,13321,3
4376,730,17846,6
4377,730,17258,5
4378,730,20645,4
4379,730,10268,1
4380,730,20553,2
4381,731,13321,3
4382,731,17846,6
4383,731,17258,5
4384,731,20645,4
4385,731,10268,2
4386,731,20553,1
4387,732,13321,4
4388,732,17846,6
4389,732,17258,5
4390,732,20645,1
4391,732,10268,2
4392,732,20553,3
4393,733,13321,2
4394,733,17846,1
4395,733,17258,3
4396,733,20645,6
4397,733,10268,5
4398,733,20553,4
4399,734,13321,5
4400,734,17846,2
4401,734,17258,3
4402,734,20645,1
4403,734,10268,4
4404,734,20553,6
4405,735,13321,1
4406,735,17846,4
4407,735,17258,6
4408,735,20645,5
4409,735,10268,3
4410,735,20553,2
4411,736,13321,3
4412,736,17846,6
4413,736,17258,5
4414,736,20645,4
4415,736,10268,1
4416,736,20553,2
4417,737,13321,5
4418,737,17846,6
4419,737,17258,4
4420,737,20645,2
4421,737,10268,3
4422,737,20553,1
4423,738,13321,3
4424,738,17846,6
4425,738,17258,5
4426,738,20645,4
4427,738,10268,1
4428,738,20553,2
4429,739,13321,3
4430,739,17846,2
4431,739,17258,6
4432,739,20645,5
4433,739,10268,4
4434,739,20553,1
4435,740,13321,1
4436,740,17846,4
4437,740,17258,2
4438,740,20645,3
4439,740,10268,6
4440,740,20553,5
4441,741,13321,3
4442,741,17846,6
4443,741,17258,5
4444,741,20645,4
4445,741,10268,1
4446,741,20553,2
4447,742,13321,3
4448,742,17846,6
4449,742,17258,5
4450,742,20645,4
4451,742,10268,1
4452,742,20553,2
4453,743,13321,5
4454,743,17846,1
4455,743,17258,2
4456,743,20645,3
4457,743,10268,6
4458,743,20553,4
4459,744,13321,4
4460,744,17846,6
4461,744,17258,2
4462,744,20645,5
4463,744,10268,3
4464,744,20553,1
4465,745,13321,6
4466,745,17846,5
4467,745,17258,1
4468,745,20645,4
4469,745,10268,3
4470,745,20553,2
4471,746,13321,3
4472,746,17846,6
4473,746,17258,5
4474,746,20645,4
4475,746,10268,2
4476,746,20553,1
4477,747,13321,4
4478,747,17846,3
4479,747,17258,6
4480,747,20645,1
4481,747,10268,5
4482,747,20553,2
4483,748,13321,3
4484,748,17846,6
4485,748,17258,5
4486,748,20645,4
4487,748,10268,2
4488,748,20553,1
4489,749,13321,6
4490,749,17846,4
4491,749,17258,3
4492,749,20645,2
4493,749,10268,5
4494,749,20553,1
4495,750,13321,2
4496,750,17846,4
4497,750,17258,3
4498,750,20645,6
4499,750,10268,5
4500,750,20553,1
4501,751,13321,3
4502,751,17846,5
4503,751,17258,6
4504,751,20645,4
4505,751,10268,1
4506,751,20553,2
4507,752,13321,3
4508,752,17846,6
4509,752,17258,5
4510,752,20645,4
4511,752,10268,2
4512,752,20553,1
4513,753,13321,5
4514,753,17846,3
4515,753,17258,1
4516,753,20645,6
4517,753,10268,2
4518,753,20553,4
4519,754,13321,6
4520,754,17846,4
4521,754,17258,5
4522,754,20645,1
4523,754,10268,2
4524,754,20553,3
4525,755,13321,5
4526,755,17846,2
4527,755,17258,1
4528,755,20645,4
4529,755,10268,6
4530,755,20553,3
4531,756,13321,5
4532,756,17846,3
4533,756,17258,4
4534,756,20645,2
4535,756,10268,6
4536,756,20553,1
4537,757,13321,3
4538,757,17846,1
4539,757,17258,2
4540,757,20645,6
4541,757,10268,4
4542,757,20553,5
4543,758,13321,2
4544,758,17846,3
4545,758,17258,1
4546,758,20645,5
4547,758,10268,6
4548,758,20553,4
4549,759,13321,3
4550,759,17846,6
4551,759,17258,5
4552,759,20645,4
4553,759,10268,1
4554,759,20553,2
4555,760,13321,4
4556,760,17846,5
4557,760,17258,2
4558,760,20645,6
4559,760,10268,1
4560,760,20553,3
4561,761,13321,3
4562,761,17846,6
4563,761,17258,5
4564,761,20645,4
4565,761,10268,2
4566,761,20553,1
4567,762,13321,1
4568,762,17846,3
4569,762,17258,4
4570,762,20645,6
4571,762,10268,5
4572,762,20553,2
4573,763,13321,4
4574,763,17846,6
4575,763,17258,5
4576,763,20645,3
4577,763,10268,1
4578,763,20553,2
4579,764,13321,2
4580,764,17846,5
4581,764,17258,4
4582,764,20645,6
4583,764,10268,1
4584,764,20553,3
4585,765,13321,5
4586,765,17846,2
4587,765,17258,4
4588,765,20645,6
4589,765,10268,3
4590,765,20553,1
4591,766,13321,3
4592,766,17846,6
4593,766,17258,5
4594,766,20645,4
4595,766,10268,2
4596,766,20553,1
4597,767,13321,3
4598,767,17846,1
4599,767,17258,2
4600,767,20645,4
4601,767,10268,5
4602,767,20553,6
4603,768,13321,3
4604,768,17846,6
4605,768,17258,5
4606,768,20645,4
4607,768,10268,2
4608,768,20553,1
4609,769,13321,3
4610,769,17846,2
4611,769,17258,4
4612,769,20645,5
4613,769,10268,6
4614,769,20553,1
4615,770,13321,4
4616,770,17846,6
4617,770,17258,2
4618,770,20645,1
4619,770,10268,5
4620,770,20553,3
4621,771,13321,3
4622,771,17846,6
4623,771,17258,5
4624,771,20645,4
4625,771,10268,2
4626,771,20553,1
4627,772,13321,5
4628,772,17846,1
4629,772,17258,4
4630,772,20645,6
4631,772,10268,2
4632,772,20553,3
4633,773,13321,3
4634,773,17846,5
4635,773,17258,1
4636,773,20645,6
4637,773,10268,2
4638,773,20553,4
4639,774,13321,4
4640,774,17846,5
4641,774,17258,2
4642,774,20645,6
4643,774,10268,1
4644,774,20553,3
4645,775,13321,3
4646,775,17846,6
4647,775,17258,2
4648,775,20645,4
4649,775,10268,5
4650,775,20553,1
4651,776,13321,5
4652,776,17846,2
4653,776,17258,4
4654,776,20645,1
4655,776,10268,6
4656,776,20553,3
4657,777,13321,5
4658,777,17846,1
4659,777,17258,6
4660,777,20645,2
4661,777,10268,4
4662,777,20553,3
4663,778,13321,3
4664,778,17846,2
4665,778,17258,6
4666,778,20645,1
4667,778,10268,5
4668,778,20553,4
4669,779,13321,3
4670,779,17846,2
4671,779,17258,5
4672,779,20645,6
4673,779,10268,1
4674,779,20553,4
4675,780,13321,4
4676,780,17846,3
4677,780,17258,5
4678,780,20645,1
4679,780,10268,2
4680,780,20553,6
4681,781,13321,1
4682,781,17846,5
4683,781,17258,4
4684,781,20645,6
4685,781,10268,3
4686,781,20553,2
4687,782,13321,5
4688,782,17846,1
4689,782,17258,6
4690,782,20645,2
4691,782,10268,4
4692,782,20553,3
4693,783,13321,3
4694,783,17846,6
4695,783,17258,5
4696,783,20645,4
4697,783,10268,1
4698,783,20553,2
4699,784,13321,5
4700,784,17846,1
4701,784,17258,2
4702,784,20645,3
4703,784,10268,6
4704,784,20553,4
4705,785,13321,3
4706,785,17846,6
4707,785,17258,5
4708,785,20645,4
4709,785,10268,2
4710,785,20553,1
4711,786,13321,1
4712,786,17846,2
4713,786,17258,4
4714,786,20645,3
4715,786,10268,5
4716,786,20553,6
4717,787,13321,3
4718,787,17846,5
4719,787,17258,6
4720,787,20645,4
4721,787,10268,1
4722,787,20553,2
4723,788,13321,3
4724,788,17846,5
4725,788,17258,1
4726,788,20645,2
4727,788,10268,4
4728,788,20553,6
4729,789,13321,2
4730,789,17846,1
4731,789,17258,5
4732,789,20645,3
4733,789,10268,4
4734,789,20553,6
4735,790,13321,3
4736,790,17846,6
4737,790,17258,5
4738,790,20645,4
4739,790,10268,2
4740,790,20553,1
4741,791,13321,6
4742,791,17846,3
4743,791,17258,4
4744,791,20645,1
4745,791,10268,5
4746,791,20553,2
4747,792,13321,3
4748,792,17846,6
4749,792,17258,5
4750,792,20645,1
4751,792,10268,4
4752,792,20553,2
4753,793,13321,6
4754,793,17846,2
4755,793,17258,1
4756,793,20645,3
4757,793,10268,5
4758,793,20553,4
4759,794,13321,1
4760,794,17846,5
4761,794,17258,6
4762,794,20645,3
4763,794,10268,4
4764,794,20553,2
4765,795,13321,3
4766,795,17846,6
4767,795,17258,5
4768,795,20645,4
4769,795,10268,2
4770,795,20553,1
4771,796,13321,2
4772,796,17846,4
4773,796,17258,3
4774,796,20645,1
4775,796,10268,6
4776,796,20553,5
4777,797,13321,6
4778,797,17846,2
4779,797,17258,4
4780,797,20645,5
4781,797,10268,1
4782,797,20553,3
4783,798,13321,3
4784,798,17846,6
4785,798,17258,5
4786,798,20645,4
4787,798,10268,2
4788,798,20553,1
4789,799,13321,3
4790,799,17846,6
4791,799,17258,5
4792,799,20645,4
4793,799,10268,2
4794,799,20553,1
4795,800,13321,iii
4796,800,17846,iv
4797,800,17258,vi
4798,800,20645,ii
4799,800,10268,v
4800,800,20553,i
4801,801,13321,3
4802,801,17846,6
4803,801,17258,5
4804,801,20645,4
4805,801,10268,1
4806,801,20553,2
4807,802,13321,4
4808,802,17846,3
4809,802,17258,5
4810,802,20645,6
4811,802,10268,1
4812,802,20553,2
4813,803,13321,1
4814,803,17846,5
4815,803,17258,3
4816,803,20645,2
4817,803,10268,4
4818,803,20553,6
4819,804,13321,3
4820,804,17846,6
4821,804,17258,5
4822,804,20645,4
4823,804,10268,1
4824,804,20553,2
4825,805,13321,3
4826,805,17846,6
4827,805,17258,5
4828,805,20645,4
4829,805,10268,2
4830,805,20553,1
4831,806,13321,2
4832,806,17846,6
4833,806,17258,4
4834,806,20645,5
4835,806,10268,3
4836,806,20553,1
4837,807,13321,2
4838,807,17846,3
4839,807,17258,4
4840,807,20645,6
4841,807,10268,1
4842,807,20553,5
4843,808,13321,1
4844,808,17846,6
4845,808,17258,5
4846,808,20645,4
4847,808,10268,2
4848,808,20553,3
4849,809,13321,3
4850,809,17846,1
4851,809,17258,6
4852,809,20645,5
4853,809,10268,2
4854,809,20553,4
4855,810,13321,3
4856,810,17846,6
4857,810,17258,5
4858,810,20645,4
4859,810,10268,1
4860,810,20553,2
4861,811,13321,3
4862,811,17846,2
4863,811,17258,1
4864,811,20645,6
4865,811,10268,5
4866,811,20553,4
4867,812,13321,5
4868,812,17846,1
4869,812,17258,2
4870,812,20645,6
4871,812,10268,4
4872,812,20553,3
4873,813,13321,5
4874,813,17846,6
4875,813,17258,2
4876,813,20645,1
4877,813,10268,3
4878,813,20553,4
4879,814,13321,3
4880,814,17846,6
4881,814,17258,5
4882,814,20645,4
4883,814,10268,2
4884,814,20553,1
4885,815,13321,4
4886,815,17846,5
4887,815,17258,3
4888,815,20645,1
4889,815,10268,6
4890,815,20553,2
4891,816,13321,3
4892,816,17846,2
4893,816,17258,6
4894,816,20645,1
4895,816,10268,5
4896,816,20553,4
4897,817,13321,3
4898,817,17846,4
4899,817,17258,5
4900,817,20645,6
4901,817,10268,2
4902,817,20553,1
4903,818,13321,3
4904,818,17846,4
4905,818,17258,5
4906,818,20645,6
4907,818,10268,2
4908,818,20553,1
4909,819,13321,4
4910,819,17846,3
4911,819,17258,5
4912,819,20645,6
4913,819,10268,1
4914,819,20553,2
4915,820,13321,3
4916,820,17846,6
4917,820,17258,5
4918,820,20645,4
4919,820,10268,2
4920,820,20553,1
4921,821,13321,3
4922,821,17846,6
4923,821,17258,5
4924,821,20645,4
4925,821,10268,1
4926,821,20553,2
4927,822,13321,2
4928,822,17846,1
4929,822,17258,5
4930,822,20645,6
4931,822,10268,3
4932,822,20553,4
4933,823,13321,3
4934,823,17846,6
4935,823,17258,5
4936,823,20645,4
4937,823,10268,2
4938,823,20553,1
4939,824,13321,3
4940,824,17846,2
4941,824,17258,6
4942,824,20645,1
4943,824,10268,5
4944,824,20553,4
4945,825,13321,3
4946,825,17846,6
4947,825,17258,2
4948,825,20645,4
4949,825,10268,5
4950,825,20553,1
4951,826,13321,3
4952,826,17846,6
4953,826,17258,5
4954,826,20645,4
4955,826,10268,1
4956,826,20553,2
4957,827,13321,3
4958,827,17846,1
4959,827,17258,4
4960,827,20645,2
4961,827,10268,6
4962,827,20553,5
4963,828,13321,3
4964,828,17846,5
4965,828,17258,6
4966,828,20645,4
4967,828,10268,1
4968,828,20553,2
4969,829,13321,2
4970,829,17846,6
4971,829,17258,5
4972,829,20645,3
4973,829,10268,4
4974,829,20553,1
4975,830,13321,3
4976,830,17846,1
4977,830,17258,6
4978,830,20645,5
4979,830,10268,2
4980,830,20553,4
4981,831,13321,2
4982,831,17846,6
4983,831,17258,4
4984,831,20645,5
4985,831,10268,3
4986,831,20553,1
4987,832,13321,3
4988,832,17846,6
4989,832,17258,5
4990,832,20645,4
4991,832,10268,2
4992,832,20553,1
4993,833,13321,4
4994,833,17846,5
4995,833,17258,2
4996,833,20645,1
4997,833,10268,3
4998,833,20553,6
4999,834,13321,3
5000,834,17846,6
5001,834,17258,5
5002,834,20645,4
5003,834,10268,2
5004,834,20553,1
5005,835,13321,5
5006,835,17846,3
5007,835,17258,6
5008,835,20645,4
5009,835,10268,1
5010,835,20553,2
5011,836,13321,4
5012,836,17846,3
5013,836,17258,1
5014,836,20645,2
5015,836,10268,6
5016,836,20553,5
5017,837,13321,5
5018,837,17846,4
5019,837,17258,1
5020,837,20645,6
5021,837,10268,3
5022,837,20553,2
5023,838,13321,3
5024,838,17846,6
5025,838,17258,5
5026,838,20645,4
5027,838,10268,1
5028,838,20553,2
5029,839,13321,3
5030,839,17846,6
5031,839,17258,5
5032,839,20645,4
5033,839,10268,1
5034,839,20553,2
5035,840,13321,2
5036,840,17846,5
5037,840,17258,6
5038,840,20645,1
5039,840,10268,4
5040,840,20553,3
5041,841,13321,3
5042,841,17846,6
5043,841,17258,5
5044,841,20645,4
5045,841,10268,1
5046,841,20553,2
5047,842,13321,1
5048,842,17846,2
5049,842,17258,4
5050,842,20645,6
5051,842,10268,3
5052,842,20553,5
5053,843,13321,3
5054,843,17846,6
5055,843,17258,5
5056,843,20645,4
5057,843,10268,2
5058,843,20553,1
5059,844,13321,6
5060,844,17846,3
5061,844,17258,4
5062,844,20645,5
5063,844,10268,2
5064,844,20553,1
5065,845,13321,3
5066,845,17846,6
5067,845,17258,5
5068,845,20645,4
5069,845,10268,2
5070,845,20553,1
5071,846,13321,3
5072,846,17846,6
5073,846,17258,5
5074,846,20645,4
5075,846,10268,2
5076,846,20553,1
5077,847,13321,3
5078,847,17846,6
5079,847,17258,5
5080,847,20645,4
5081,847,10268,1
5082,847,20553,2
5083,848,13321,1
5084,848,17846,3
5085,848,17258,2
5086,848,20645,6
5087,848,10268,4
5088,848,20553,5
5089,849,13321,3
5090,849,17846,6
5091,849,17258,5
5092,849,20645,4
5093,849,10268,2
5094,849,20553,1
5095,850,13321,3
5096,850,17846,4
5097,850,17258,2
5098,850,20645,1
5099,850,10268,5
5100,850,20553,6
5101,851,13321,5
5102,851,17846,3
5103,851,17258,2
5104,851,20645,6
5105,851,10268,4
5106,851,20553,1
5107,852,13321,3
5108,852,17846,6
5109,852,17258,5
5110,852,20645,4
5111,852,10268,1
5112,852,20553,2
5113,853,13321,3
5114,853,17846,6
5115,853,17258,5
5116,853,20645,4
5117,853,10268,2
5118,853,20553,1
5119,854,13321,2
5120,854,17846,6
5121,854,17258,3
5122,854,20645,5
5123,854,10268,1
5124,854,20553,4
5125,855,13321,3
5126,855,17846,4
5127,855,17258,1
5128,855,20645,5
5129,855,10268,6
5130,855,20553,2
5131,856,13321,5
5132,856,17846,4
5133,856,17258,6
5134,856,20645,3
5135,856,10268,2
5136,856,20553,1
5137,857,13321,2
5138,857,17846,6
5139,857,17258,4
5140,857,20645,5
5141,857,10268,3
5142,857,20553,1
5143,858,13321,3
5144,858,17846,6
5145,858,17258,5
5146,858,20645,4
5147,858,10268,1
5148,858,20553,2
5149,859,13321,1
5150,859,17846,4
5151,859,17258,5
5152,859,20645,6
5153,859,10268,2
5154,859,20553,3
5155,860,13321,3
5156,860,17846,5
5157,860,17258,1
5158,860,20645,6
5159,860,10268,2
5160,860,20553,4
5161,861,13321,3
5162,861,17846,6
5163,861,17258,5
5164,861,20645,4
5165,861,10268,2
5166,861,20553,1
5167,862,13321,5
5168,862,17846,3
5169,862,17258,4
5170,862,20645,2
5171,862,10268,6
5172,862,20553,1
5173,863,13321,5
5174,863,17846,1
5175,863,17258,4
5176,863,20645,6
5177,863,10268,2
5178,863,20553,3
5179,864,13321,5
5180,864,17846,1
5181,864,17258,3
5182,864,20645,4
5183,864,10268,6
5184,864,20553,2
5185,865,13321,5
5186,865,17846,6
5187,865,17258,2
5188,865,20645,1
5189,865,10268,3
5190,865,20553,4
5191,866,13321,5
5192,866,17846,4
5193,866,17258,3
5194,866,20645,6
5195,866,10268,1
5196,866,20553,2
5197,867,13321,3
5198,867,17846,6
5199,867,17258,4
5200,867,20645,5
5201,867,10268,1
5202,867,20553,2
5203,868,13321,3
5204,868,17846,5
5205,868,17258,6
5206,868,20645,1
5207,868,10268,2
5208,868,20553,4
5209,869,13321,2
5210,869,17846,4
5211,869,17258,5
5212,869,20645,3
5213,869,10268,6
5214,869,20553,1
5215,870,13321,3
5216,870,17846,6
5217,870,17258,5
5218,870,20645,4
5219,870,10268,2
5220,870,20553,1
5221,871,13321,5
5222,871,17846,1
5223,871,17258,4
5224,871,20645,2
5225,871,10268,3
5226,871,20553,6
5227,872,13321,3
5228,872,17846,5
5229,872,17258,4
5230,872,20645,2
5231,872,10268,6
5232,872,20553,1
5233,873,13321,5
5234,873,17846,1
5235,873,17258,4
5236,873,20645,2
5237,873,10268,3
5238,873,20553,6
5239,874,13321,3
5240,874,17846,6
5241,874,17258,5
5242,874,20645,4
5243,874,10268,2
5244,874,20553,1
5245,875,13321,6
5246,875,17846,3
5247,875,17258,2
5248,875,20645,1
5249,875,10268,4
5250,875,20553,5
5251,876,13321,5
5252,876,17846,2
5253,876,17258,3
5254,876,20645,6
5255,876,10268,1
5256,876,20553,4
5257,877,13321,3
5258,877,17846,6
5259,877,17258,5
5260,877,20645,4
5261,877,10268,2
5262,877,20553,1
5263,878,13321,3
5264,878,17846,4
5265,878,17258,2
5266,878,20645,1
5267,878,10268,5
5268,878,20553,6
5269,879,13321,3
5270,879,17846,4
5271,879,17258,2
5272,879,20645,6
5273,879,10268,1
5274,879,20553,5
5275,880,13321,5
5276,880,17846,1
5277,880,17258,6
5278,880,20645,2
5279,880,10268,4
5280,880,20553,3
5281,881,13321,3
5282,881,17846,6
5283,881,17258,5
5284,881,20645,4
5285,881,10268,2
5286,881,20553,1
5287,882,13321,5
5288,882,17846,4
5289,882,17258,3
5290,882,20645,1
5291,882,10268,2
5292,882,20553,6
5293,883,13321,3
5294,883,17846,5
5295,883,17258,4
5296,883,20645,2
5297,883,10268,6
5298,883,20553,1
5299,884,13321,2
5300,884,17846,6
5301,884,17258,1
5302,884,20645,4
5303,884,10268,5
5304,884,20553,3
5305,885,13321,2
5306,885,17846,1
5307,885,17258,3
5308,885,20645,6
5309,885,10268,5
5310,885,20553,4
5311,886,13321,3
5312,886,17846,5
5313,886,17258,1
5314,886,20645,6
5315,886,10268,2
5316,886,20553,4
5317,887,13321,5
5318,887,17846,4
5319,887,17258,6
5320,887,20645,1
5321,887,10268,3
5322,887,20553,2
5323,888,13321,2
5324,888,17846,3
5325,888,17258,5
5326,888,20645,1
5327,888,10268,6
5328,888,20553,4
5329,889,13321,3
5330,889,17846,1
5331,889,17258,5
5332,889,20645,4
5333,889,10268,6
5334,889,20553,2
5335,890,13321,2
5336,890,17846,6
5337,890,17258,1
5338,890,20645,4
5339,890,10268,5
5340,890,20553,3
5341,891,13321,1
5342,891,17846,2
5343,891,17258,4
5344,891,20645,3
5345,891,10268,5
5346,891,20553,6
5347,892,13321,3
5348,892,17846,6
5349,892,17258,4
5350,892,20645,5
5351,892,10268,1
5352,892,20553,2
5353,893,13321,3
5354,893,17846,1
5355,893,17258,6
5356,893,20645,2
5357,893,10268,4
5358,893,20553,5
5359,894,13321,6
5360,894,17846,4
5361,894,17258,5
5362,894,20645,1
5363,894,10268,2
5364,894,20553,3
5365,895,13321,5
5366,895,17846,1
5367,895,17258,6
5368,895,20645,4
5369,895,10268,3
5370,895,20553,2
5371,896,13321,3
5372,896,17846,6
5373,896,17258,5
5374,896,20645,4
5375,896,10268,2
5376,896,20553,1
5377,897,13321,3
5378,897,17846,1
5379,897,17258,6
5380,897,20645,5
5381,897,10268,2
5382,897,20553,4
5383,898,13321,5
5384,898,17846,4
5385,898,17258,2
5386,898,20645,3
5387,898,10268,6
5388,898,20553,1
5389,899,13321,3
5390,899,17846,6
5391,899,17258,5
5392,899,20645,4
5393,899,10268,1
5394,899,20553,2
5395,900,13321,X
5396,900,17846,X
5397,900,17258,X
5398,900,20645,X
5399,900,10268,X
5400,900,20553,X
5401,901,13321,3
5402,901,17846,6
5403,901,17258,5
5404,901,20645,4
5405,901,10268,2
5406,901,20553,1
5407,902,13321,6
5408,902,17846,3
5409,902,17258,1
5410,902,20645,4
5411,902,10268,5
5412,902,20553,2
5413,903,13321,3
5414,903,17846,5
5415,903,17258,2
5416,903,20645,6
5417,903,10268,4
5418,903,20553,1
5419,904,13321,5
5420,904,17846,3
5421,904,17258,2
5422,904,20645,6
5423,904,10268,4
5424,904,20553,1
5425,905,13321,3
5426,905,17846,6
5427,905,17258,5
5428,905,20645,4
5429,905,10268,2
5430,905,20553,1
5431,906,13321,1
5432,906,17846,5
5433,906,17258,2
5434,906,20645,4
5435,906,10268,6
5436,906,20553,3
5437,907,13321,2
5438,907,17846,4
5439,907,17258,6
5440,907,20645,5
5441,907,10268,1
5442,907,20553,3
5443,908,13321,4
5444,908,17846,2
5445,908,17258,1
5446,908,20645,6
5447,908,10268,3
5448,908,20553,5
5449,909,13321,3
5450,909,17846,5
5451,909,17258,1
5452,909,20645,6
5453,909,10268,2
5454,909,20553,4
5455,910,13321,1
5456,910,17846,4
5457,910,17258,3
5458,910,20645,5
5459,910,10268,6
5460,910,20553,2
5461,911,13321,4
5462,911,17846,3
5463,911,17258,1
5464,911,20645,6
5465,911,10268,5
5466,911,20553,2
5467,912,13321,3
5468,912,17846,6
5469,912,17258,5
5470,912,20645,4
5471,912,10268,2
5472,912,20553,1
5473,913,13321,3
5474,913,17846,6
5475,913,17258,5
5476,913,20645,1
5477,913,10268,4
5478,913,20553,2
5479,914,13321,3
5480,914,17846,6
5481,914,17258,5
5482,914,20645,4
5483,914,10268,1
5484,914,20553,2
5485,915,13321,2
5486,915,17846,5
5487,915,17258,3
5488,915,20645,4
5489,915,10268,6
5490,915,20553,1
5491,916,13321,2
5492,916,17846,4
5493,916,17258,3
5494,916,20645,6
5495,916,10268,5
5496,916,20553,1
5497,917,13321,3
5498,917,17846,6
5499,917,17258,5
5500,917,20645,4
5501,917,10268,1
5502,917,20553,2
5503,918,13321,5
5504,918,17846,1
5505,918,17258,6
5506,918,20645,4
5507,918,10268,3
5508,918,20553,2
5509,919,13321,3
5510,919,17846,6
5511,919,17258,5
5512,919,20645,4
5513,919,10268,1
5514,919,20553,2
5515,920,13321,3
5516,920,17846,6
5517,920,17258,5
5518,920,20645,4
5519,920,10268,1
5520,920,20553,2
5521,921,13321,3
5522,921,17846,6
5523,921,17258,5
5524,921,20645,4
5525,921,10268,1
5526,921,20553,2
5527,922,13321,5
5528,922,17846,3
5529,922,17258,2
5530,922,20645,6
5531,922,10268,4
5532,922,20553,1
5533,923,13321,4
5534,923,17846,6
5535,923,17258,2
5536,923,20645,5
5537,923,10268,3
5538,923,20553,1
5539,924,13321,5
5540,924,17846,4
5541,924,17258,3
5542,924,20645,1
5543,924,10268,2
5544,924,20553,6
5545,925,13321,6
5546,925,17846,2
5547,925,17258,5
5548,925,20645,1
5549,925,10268,4
5550,925,20553,3
5551,926,13321,1
5552,926,17846,3
5553,926,17258,4
5554,926,20645,2
5555,926,10268,6
5556,926,20553,5
5557,927,13321,2
5558,927,17846,4
5559,927,17258,3
5560,927,20645,1
5561,927,10268,6
5562,927,20553,5
5563,928,13321,2
5564,928,17846,3
5565,928,17258,4
5566,928,20645,1
5567,928,10268,5
5568,928,20553,6
5569,929,13321,6
5570,929,17846,1
5571,929,17258,2
5572,929,20645,5
5573,929,10268,3
5574,929,20553,4
5575,930,13321,3
5576,930,17846,6
5577,930,17258,5
5578,930,20645,4
5579,930,10268,2
5580,930,20553,1
5581,931,13321,6
5582,931,17846,4
5583,931,17258,5
5584,931,20645,3
5585,931,10268,1
5586,931,20553,2
5587,932,13321,4
5588,932,17846,2
5589,932,17258,6
5590,932,20645,1
5591,932,10268,3
5592,932,20553,5
5593,933,13321,4
5594,933,17846,6
5595,933,17258,2
5596,933,20645,1
5597,933,10268,5
5598,933,20553,3
5599,934,13321,3
5600,934,17846,6
5601,934,17258,2
5602,934,20645,4
5603,934,10268,5
5604,934,20553,1
5605,935,13321,3
5606,935,17846,6
5607,935,17258,5
5608,935,20645,4
5609,935,10268,2
5610,935,20553,1
5611,936,13321,4
5612,936,17846,1
5613,936,17258,5
5614,936,20645,6
5615,936,10268,3
5616,936,20553,2
5617,937,13321,4
5618,937,17846,2
5619,937,17258,1
5620,937,20645,3
5621,937,10268,5
5622,937,20553,6
5623,938,13321,3
5624,938,17846,6
5625,938,17258,5
5626,938,20645,4
5627,938,10268,1
5628,938,20553,2
5629,939,13321,3
5630,939,17846,5
5631,939,17258,1
5632,939,20645,6
5633,939,10268,2
5634,939,20553,4
5635,940,13321,5
5636,940,17846,1
5637,940,17258,6
5638,940,20645,2
5639,940,10268,4
5640,940,20553,3
5641,941,13321,3
5642,941,17846,6
5643,941,17258,5
5644,941,20645,4
5645,941,10268,1
5646,941,20553,2
5647,942,13321,3
5648,942,17846,6
5649,942,17258,5
5650,942,20645,4
5651,942,10268,2
5652,942,20553,1
5653,943,13321,1
5654,943,17846,6
5655,943,17258,3
5656,943,20645,2
5657,943,10268,5
5658,943,20553,4
5659,944,13321,3
5660,944,17846,6
5661,944,17258,5
5662,944,20645,4
5663,944,10268,1
5664,944,20553,2
5665,945,13321,2
5666,945,17846,6
5667,945,17258,4
5668,945,20645,1
5669,945,10268,5
5670,945,20553,3
5671,946,13321,4
5672,946,17846,6
5673,946,17258,2
5674,946,20645,1
5675,946,10268,5
5676,946,20553,3
5677,947,13321,3
5678,947,17846,6
5679,947,17258,5
5680,947,20645,4
5681,947,10268,2
5682,947,20553,1
5683,948,13321,3
5684,948,17846,5
5685,948,17258,6
5686,948,20645,4
5687,948,10268,1
